annee,code,libelle,codfil,codniv,codmes,credit,budmin,budisu,codpro1,codpro2,codpro3,codisu,releve,F15
2024/2025,SIN1161,Stage clinique I (médecine-pédiatrie) ,SIN,01,semestre1,6.0,90.0,90.0,,,,,oui,False
2024/2025,SIN1171,Anglais ,SIN,01,semestre1,1.0,15.0,10.0,,,,ANGLAMEDI,oui,False
2024/2025,SIN1172,Technique de l’information et de la communication ,SIN,01,semestre1,1.0,15.0,10.0,,,,INFORGEN1,oui,False
2024/2025,SIN1173,Français médical ,SIN,01,semestre1,1.0,15.0,10.0,,,,FRANCMEDI,oui,False
2024/2025,SIN1211,Système cardiovasculaire,SIN,01,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,SIN1212,Système respiratoire,SIN,01,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,SIN1213,Système digestif ,SIN,01,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,SIN1214,Système génito-urinaire (femme-homme),SIN,01,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,SIN1215,Anthropologie ,SIN,01,semestre2,1.0,15.0,10.0,JOTINTCHOU,,,GENERANTH,oui,False
2024/2025,SIN1221,Microbiologie II (Virologie - Mycologie - Immunolo,SIN,01,semestre2,4.0,60.0,40.0,ALHAPPY,,,MICROBIOF2,oui,False
2024/2025,SIN1231,Démarche des soins ,SIN,01,semestre2,1.0,15.0,10.0,,,,DEMARSOIN,oui,False
2024/2025,SIN1232,Planification des soins ,SIN,01,semestre2,2.0,30.0,25.0,JOTINTCHOU,,,PLANSOINS,oui,False
2024/2025,SIN1233,Premiers secours ,SIN,01,semestre2,2.0,30.0,25.0,THNGAKO,,,PREMSECOU,oui,False
2024/2025,SIN1234,Méthodologie de la rédaction du rapport de stage ,SIN,01,semestre1,1.0,100.0,100.0,,,,REDRAPSTA,oui,False
2024/2025,SIN1241,Soins en médecine ,SIN,01,semestre2,2.0,30.0,25.0,METSASSE,,,SOINMEDEC,oui,False
2024/2025,SIN1242,Ethique et déontologie professionnelles ,SIN,01,semestre2,2.0,30.0,25.0,ISMBEMIN,,,ETHIQDEON,oui,False
2024/2025,SIN1251,Épidémiologie ,SIN,01,semestre2,1.0,15.0,10.0,THNGAKO,,,EPIDEMIO1,oui,False
2024/2025,SIN1252,Démographie ,SIN,01,semestre2,1.0,15.0,10.0,THNGAKO,,,DEMOGRAPH,oui,False
2024/2025,SIN1253,Santé environnementale ,SIN,01,semestre2,0.0,0.0,15.0,THNGAKO,,,SANTENVIR,oui,False
2024/2025,SIN1261,Stage de médecine et pédiatrique II ,SIN,01,semestre2,6.0,90.0,60.0,,,,,oui,False
2024/2025,SIN1271,Anglais ,SIN,01,semestre2,1.0,15.0,10.0,AGNERRIS,,,ANGLAMEDI,oui,False
2024/2025,SIN1272,Technique de l’Information et de la Communication ,SIN,01,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,SIN1273,Français ,SIN,01,semestre2,1.0,15.0,10.0,LEATANGANA,,,FRANCAIS2,oui,False
2024/2025,SIN1351,Pathologies infectieuses et parasitaires ,SIN,01,semestre1,2.0,30.0,25.0,BEKENFACK,,,MALINFPAR,oui,False
2024/2025,SIN1661,Projet académique,SIN,01,semestre2,3.0,45.0,30.0,LEATANGANA,,,PROJACADE,oui,False
2024/2025,SIN2231,Méthodologie de la rédaction du rapport de stage ,SIN,02,semestre1,1.0,100.0,100.0,,,,REDRAPSTA,oui,False
2024/2025,SIN2271,Economie et Organisation des Entreprises ,SIN,02,semestre2,2.0,30.0,20.0,,,,ECOORGENT,oui,False
2024/2025,SIN2311,Mathématiques appliquées ,SIN,02,semestre1,2.0,30.0,25.0,CHGOMA,,,MATHMAAPP,oui,False
2024/2025,SIN2312,Biostatistiques ,SIN,02,semestre2,2.0,30.0,20.0,CHGOMA,,,BIOSTATIC,oui,False
2024/2025,SIN2313,Biophysique et technologie ,SIN,02,semestre1,1.0,15.0,10.0,DAYONZO,,,BIOPHYSIQ,oui,False
2024/2025,SIN2321,Pharmacologie générale ,SIN,02,semestre1,4.0,60.0,40.0,JOTINTCHOU,,,PHARMAGEN,oui,False
2024/2025,SIN2331,Soins en chirurgie ,SIN,02,semestre1,1.0,15.0,10.0,METSASSE,,,SOINSCHIR,oui,False
2024/2025,SIN2332,Transfusion sanguine ,SIN,02,semestre1,0.5,10.0,7.0,METSASSE,,,TRANSFSAN,oui,False
2024/2025,SIN2333,Soins en pédiatrie ,SIN,02,semestre1,1.0,15.0,10.0,BEKENFACK,,,SOINPEDIA,oui,False
2024/2025,SIN2334,Puériculture ,SIN,02,semestre1,0.5,10.0,7.0,JOTINTCHOU,,,PUECULTUR,oui,False
2024/2025,SIN2335,Soins obstétricaux et gynécologique ,SIN,02,semestre1,1.0,15.0,10.0,BEKENFACK,,,SOINSOBST,oui,False
2024/2025,SIN2341,La planification familiale (PF) ,SIN,02,semestre1,0.5,10.0,7.0,METSASSE,,,PLANIFAMI,oui,False
2024/2025,SIN2342,Soins intra-partum ,SIN,02,semestre1,0.5,10.0,7.0,METSASSE,,,SOININTRA,oui,False
2024/2025,SIN2343,Soins post-partum ,SIN,02,semestre1,0.5,10.0,7.0,METSASSE,,,SOINSPOPA,oui,False
2024/2025,SIN2344,Soins au nouveau-né ,SIN,02,semestre1,0.5,10.0,7.0,METSASSE,,,SOINSANNE,oui,False
2024/2025,SIN2345,Allaitement maternel ,SIN,02,semestre1,0.5,10.0,7.0,MAKAMGA,,,ALLAITMAT,oui,False
2024/2025,SIN2346,Allaitement artificiel ,SIN,02,semestre1,0.5,10.0,7.0,MAKAMGA,,,ALLARTSI2,oui,False
2024/2025,SIN2347,Soins gynécologiques ,SIN,02,semestre1,1.0,15.0,10.0,MAKAMGA,,,SOINGENIC,oui,False
2024/2025,SIN2351,Pathologies infectieuses et parasitaires ,SIN,02,semestre1,2.0,30.0,25.0,BEKENFACK,,,PATINFPAR,oui,False
2024/2025,SIN2352,Pathologie infectieuse localisée ,SIN,02,semestre1,0.5,10.0,7.0,BEKENFACK,,,PATINFLOC,oui,False
2024/2025,SIN2353,Pathologies chirurgicales ,SIN,02,semestre1,0.5,10.0,7.0,JOTINTCHOU,,,PATHOCHIR,oui,False
2024/2025,SIN2354,Pathologies par système ,SIN,02,semestre1,1.0,15.0,10.0,KEMAUKAM,,,PATPARSYS,oui,False
2024/2025,SIN2361,Stage clinique III ,SIN,02,semestre1,6.0,90.0,60.0,ZIKOM,,,STAGECLI3,oui,False
2024/2025,SIN2371,Français ,SIN,02,semestre1,1.0,15.0,10.0,LEATANGANA,,,FRANCAIS2,oui,False
2024/2025,SIN2372,Anglais ,SIN,02,semestre1,1.0,15.0,10.0,AGNERRIS,,,ANGLAMEDI,oui,False
2024/2025,SIN2373,Technologies de l’information et de la communication ,SIN,02,semestre2,1.0,15.0,10.0,JOMBONDO,,,TECINFCOM,oui,False
2024/2025,SIN2374,Education civique et éthique ,SIN,02,semestre1,1.0,15.0,10.0,ISMBEMIN,,,DROITCIVI,oui,False
2024/2025,SIN2375,Informatique générale 1,SIN,02,semestre1,1.0,15.0,10.0,JOMBONDO,,,INFORGEN1,oui,False
2024/2025,SIN2411,Communication pour le changement de comportement II ,SIN,02,semestre2,1.0,15.0,10.0,ZIKOM,,,,oui,False
2024/2025,SIN2412,Sante communautaire ,SIN,02,semestre2,2.0,30.0,25.0,KEMAUKAM,,,SANTECOMM,oui,False
2024/2025,SIN2413,Sante et développement ,SIN,02,semestre2,1.0,15.0,10.0,,,,SANTEDEV,oui,False
2024/2025,SIN2421,Techniques de laboratoire ,SIN,02,semestre2,1.0,15.0,10.0,ALHAPPY,,,TECHLABOR,oui,False
2024/2025,SIN2422,Imagerie médicale ,SIN,02,semestre2,1.0,15.0,10.0,,,,IMAGMEDIC,oui,False
2024/2025,SIN2431,Pathologies obstétricales ,SIN,02,semestre2,3.0,45.0,30.0,,,,PATHOBSTR,oui,False
2024/2025,SIN2432,Pathologies gynécologiques ,SIN,02,semestre2,2.0,30.0,25.0,MAKAMGA,,,PATHOGYNE,oui,False
2024/2025,SIN2441,Soins infirmiers aux urgences ,SIN,02,semestre2,1.0,15.0,10.0,THNGAKO,METSASSE,,SOINSURGE,oui,False
2024/2025,SIN2442,Soins infirmiers au bloc opérateur ,SIN,02,semestre2,2.0,30.0,20.0,,,,BLOCOPERT,oui,False
2024/2025,SIN2443,Soins infirmiers en anesthésie ,SIN,02,semestre2,1.0,15.0,10.0,THNGAKO,,,SOINFIANE,oui,False
2024/2025,SIN2451,Pharmacologie clinique ,SIN,02,semestre2,4.0,60.0,40.0,JOTINTCHOU,,,PHARMACLI,oui,False
2024/2025,SIN2452,Nutrition humaine et pathologies associée ,SIN,02,semestre2,2.0,30.0,25.0,THNGAKO,,,NUTRIHUMA,oui,False
2024/2025,SIN2461,Stage clinique IV ,SIN,02,semestre2,6.0,90.0,60.0,ZIKOM,,,STAGECLI4,oui,False
2024/2025,SIN2471,Initiation à la Recherche ,SIN,02,semestre2,3.0,45.0,30.0,STTSAMO,,,INITRECHE,oui,False
2024/2025,SIN3511,Programmes de santé au Cameroun,SIN,03,semestre1,2.0,30.0,25.0,KEMAUKAM,,,PROSANPRI,oui,False
2024/2025,SIN3512,CCC III (Communication pour le changement de compo,SIN,03,semestre1,2.0,30.0,25.0,BEKENFACK,,,COMCHACOM,oui,False
2024/2025,SIN3521,Économie de la santé ,SIN,03,semestre1,2.0,30.0,25.0,HUDJOMO,,,ECONOSANT,oui,False
2024/2025,SIN3522,Gestion hospitalière ,SIN,03,semestre2,2.0,30.0,25.0,THNGAKO,,,GESTHOSPI,oui,False
2024/2025,SIN3523,Système d’information sanitaire ,SIN,03,semestre1,1.0,15.0,10.0,KEMAUKAM,,,SYSINFSAN,oui,False
2024/2025,SIN3531,Santé mentale et soins infirmiers en psychiatrie ,SIN,03,semestre1,1.0,15.0,10.0,JOTINTCHOU,,,PSYCHIATR,oui,False
2024/2025,SIN3532,Gériatrie et soins aux personnes âgées ,SIN,03,semestre1,1.0,15.0,10.0,JOTINTCHOU,,,GERIARTRI,oui,False
2024/2025,SIN3533,Pharmacologie clinique ,SIN,03,semestre1,1.0,15.0,10.0,JOTINTCHOU,,,PHARMACLI,oui,False
2024/2025,SIN3535,Surveillance thérapeutique ,SIN,03,semestre1,2.0,30.0,25.0,JOTINTCHOU,,,SURTHERAP,oui,False
2024/2025,SIN3541,Réanimation ,SIN,03,semestre1,1.0,15.0,10.0,GIPONKA,,,REANIMATI,oui,False
2024/2025,SIN3542,Soins aux personnes atteintes de déficiences spéci,SIN,03,semestre1,2.0,30.0,20.0,METSASSE,,,SOINPERSP,oui,False
2024/2025,SIN3551,Stage de santé communautaire II ,SIN,03,semestre1,6.0,90.0,60.0,METSASSE,,,STAGECOMM,oui,False
2024/2025,SIN3561,Stage de santé clinique V,SIN,03,semestre1,6.0,90.0,60.0,METSASSE,,,STAGECLIN,oui,False
2024/2025,SIN3571,Éléments de droit du travail ,SIN,03,semestre1,1.0,15.0,10.0,ISMBEMIN,,,DROITCIVI,oui,False
2024/2025,SIN3573,Éléments de médecine scolaire ,SIN,03,semestre1,1.0,15.0,10.0,METSASSE,,,MEDECISCO,oui,False
2024/2025,SIN3611,Techniques de soins spécifiques 1 ,SIN,03,semestre2,5.0,75.0,45.0,YVNGOUSSEU,,,TECHSOIN1,oui,False
2024/2025,SIN3621,Techniques de soins spécifiques 2 ,SIN,03,semestre2,4.0,60.0,40.0,THNGAKO,,,TECSOISPE,oui,False
2024/2025,SIN3622,Anglais,SIN,03,semestre2,1.0,15.0,10.0,AGNERRIS,,,EXPREANGL,oui,False
2024/2025,SIN3631,Mise en situation professionnelle 1 ,SIN,03,semestre2,4.0,60.0,40.0,JOTINTCHOU,,,MISSIPRO1,oui,False
2024/2025,SIN3641,Mise en situation professionnelle 2 ,SIN,03,semestre2,3.0,45.0,30.0,JOTINTCHOU,,,MISSIPRO2,oui,False
2024/2025,SIN3651,Mise en situation professionnelle 3 ,SIN,03,semestre2,6.0,90.0,60.0,JOTINTCHOU,,,MISSIPRO3,oui,False
2024/2025,SIN3652,Médecine scolaire ,SIN,03,semestre2,1.0,15.0,10.0,METSASSE,,,MEDECISCO,oui,False
2024/2025,SIN3661,Rédaction du projet de recherche ,SIN,03,semestre2,5.0,75.0,45.0,LEATANGANA,,,REDCPTREN,oui,False
2024/2025,SIN3671,Éducation civique et éthique ,SIN,03,semestre2,3.0,45.0,30.0,ISMBEMIN,,,EDUCIVETH,oui,False
2024/2025,SIN3672,Techniques de l’information et de la communication,SIN,03,semestre2,2.0,30.0,25.0,CHBRUKO,,,TECINFCOM,oui,False
2024/2025,SIN3673,IEC 2,SIN,02,semestre1,2.0,30.0,25.0,METSASSE,,,IEC2,oui,False
2024/2025,SIN3674,Medecine de travail,SIN,03,semestre1,1.0,15.0,10.0,METSASSE,,,MEDECITRA,oui,False
2024/2025,TLB1111,Biologie cellulaire et histologie ,TLB,01,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,TLB1112,Anatomie - Physiologie I,TLB,01,semestre1,4.0,60.0,40.0,,,,ANATPHYS1,oui,False
2024/2025,TLB1113,Chimie générale ,TLB,01,semestre1,1.0,15.0,10.0,,,,CHIMIEGEN,oui,False
2024/2025,TLB1121,Microbiologie générale I ,TLB,01,semestre1,1.0,15.0,10.0,ALHAPPY,,,MICROBIOF1,oui,False
2024/2025,TLB1122,Biochimie générale ,TLB,01,semestre1,2.0,30.0,25.0,ALHAPPY,,,BIOCHIMIE,oui,False
2024/2025,TLB1131,Sociologie et anthropologie médicale ,TLB,01,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,TLB1132,Psychologie médicale ,TLB,01,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,TLB1133,Éthique et déontologie médicale,TLB,01,semestre1,2.0,60.0,40.0,ISMBEMIN,,,ETHDEOMED,oui,False
2024/2025,TLB1141,Cycle de vie ,TLB,01,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,TLB1142,Soins infirmiers ,TLB,01,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB1143,Secourisme ,TLB,01,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,TLB1151,Physiques,TLB,01,semestre1,1.0,15.0,10.0,,,,PHYSIQUES,oui,False
2024/2025,TLB1152,Mathématique ,TLB,01,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,TLB1153,Biostatistique ,TLB,01,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB1161,Stage clinique 1 ,TLB,01,semestre1,6.0,90.0,60.0,,,,,oui,False
2024/2025,TLB1171,Langue officielle 1 - francais,TLB,01,semestre1,2.0,30.0,25.0,LEATANGANA,,,FRANCAIS2,oui,False
2024/2025,TLB1172,Techniques de l’information et de la communication 1 ,TLB,01,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,TLB1211,Anatomie et physiologie 2,TLB,01,semestre2,5.0,75.0,45.0,,,,ANATPHYS2,oui,False
2024/2025,TLB1212,Chimie organique ,TLB,01,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,TLB1221,Microbiologie générale 2 ,TLB,01,semestre2,1.0,15.0,10.0,ALHAPPY,,,MICROBIOF2,oui,False
2024/2025,TLB1222,Parasitologie générale ,TLB,01,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB1231,Techniques de laboratoire ,TLB,02,semestre2,3.0,45.0,30.0,ALHAPPY,,,TECHLABOR,oui,False
2024/2025,TLB1241,IEC 1 ,TLB,01,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,TLB1242,Hygiène générale et hospitalière,TLB,01,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB1243,Maladies infectieuses et parasitaires ,TLB,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2024/2025,TLB1251,Pharmacologie générale ,TLB,01,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,TLB1252,Nutrition,TLB,01,semestre2,1.0,15.0,10.0,THNGAKO,,,NUTRIHUMA,oui,False
2024/2025,TLB1253,Épidémiologie,TLB,01,semestre2,1.0,15.0,10.0,THNGAKO,,,EPIDEMIO1,oui,False
2024/2025,TLB1261,Stage clinique 2 ,TLB,01,semestre2,6.0,90.0,60.0,,,,,oui,False
2024/2025,TLB1271,Économie générale ,TLB,01,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB1272,Démographie ,TLB,01,semestre2,1.0,15.0,10.0,THNGAKO,,,DEMOGRAPH,oui,False
2024/2025,TLB2151,Physiques,TLB,02,semestre1,1.0,15.0,10.0,,,,PHYSIQUES,oui,False
2024/2025,TLB2153,Biostatistique ,TLB,02,semestre1,2.0,30.0,25.0,,,,BIOSTATIS,oui,False
2024/2025,TLB2231,Méthodologie de la rédaction du rapport de stage ,TLB,02,semestre1,1.0,100.0,100.0,,,,REDRAPSTA,oui,False
2024/2025,TLB2271,Économie générale,TLB,02,semestre2,2.0,30.0,25.0,,,,ECOORGENT,oui,False
2024/2025,TLB2311,IEC 2,TLB,02,semestre1,2.0,30.0,25.0,METSASSE,,,IEC2,oui,False
2024/2025,TLB2312,Santé et développement ,TLB,02,semestre1,3.0,45.0,30.0,,,,SANTEDEV,oui,False
2024/2025,TLB2313,Santé communautaire,TLB,02,semestre1,2.0,30.0,25.0,KEMAUKAM,,,SANTECOMM,oui,False
2024/2025,TLB2314,Economie de la Santé,TLB,02,semestre1,2.0,30.0,25.0,HUDJOMO,,,ECONOSANT,oui,False
2024/2025,TLB2321,Initiation à la recherche ,TLB,02,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB2331,Hématologie clinique 1,TLB,02,semestre1,3.0,45.0,30.0,ALHAPPY,,,HEMATHOCL,oui,False
2024/2025,TLB2332,Entomologie médicale,TLB,02,semestre1,1.0,15.0,10.0,ALHAPPY,,,ENTOMOL2,oui,False
2024/2025,TLB2333,Transfusion sanguine ,TLB,02,semestre1,1.0,15.0,10.0,METSASSE,,,TRANSFSAN,oui,False
2024/2025,TLB2341,Biochimie Clinique 1 – Laboratoire ,TLB,02,semestre1,4.0,60.0,40.0,ALHAPPY,,,BIOCHICLI1,oui,False
2024/2025,TLB2351,Bactériologie Clinique 1 - Laboratoire ,TLB,02,semestre1,3.0,45.0,30.0,ALHAPPY,,,BACTERCL1,oui,False
2024/2025,TLB2361,Stage de santé communautaire 1 ,TLB,02,semestre1,6.0,90.0,60.0,,,,,oui,False
2024/2025,TLB2371,Langue officielle 2 -anglais,TLB,02,semestre1,2.0,30.0,25.0,AGNERRIS,,,EXPREANGL,oui,False
2024/2025,TLB2372,Techniques de l’information et de la communication ,TLB,02,semestre2,1.0,15.0,10.0,JOMBONDO,,,TECINFCOM,oui,False
2024/2025,TLB2411,Parasitologie Clinique 1 ,TLB,02,semestre2,2.0,30.0,24.0,ALHAPPY,,,PARASCLIN,oui,False
2024/2025,TLB2412,Mycologie médicale ,TLB,02,semestre2,2.0,30.0,24.0,,,,MYCOLOGIE,oui,False
2024/2025,TLB2413,Immunologie / Sérologie,TLB,02,semestre2,2.0,30.0,24.0,,,,IMMUNOLOG,oui,False
2024/2025,TLB2421,Économie de la santé,TLB,02,semestre2,1.0,15.0,10.0,HUDJOMO,,,ECONOSANT,oui,False
2024/2025,TLB2422,Programme prioritaire de santé au Cameroun ,TLB,02,semestre2,2.0,30.0,25.0,KEMAUKAM,,,PROSANPRI,oui,False
2024/2025,TLB2431,Bactériologie clinique 2,TLB,02,semestre2,2.0,30.0,25.0,,,,BACTELOGI,oui,False
2024/2025,TLB2432,Biochimie clinique 2,TLB,02,semestre2,2.0,30.0,25.0,ALHAPPY,,,BIOCHICLI2,oui,False
2024/2025,TLB2441,Hématologie Clinique 2 – Laboratoire,TLB,02,semestre2,2.0,30.0,25.0,,,,HEMATCLI2,oui,False
2024/2025,TLB2451,Stage clinique 3 ,TLB,02,semestre2,6.0,90.0,60.0,,,,,oui,False
2024/2025,TLB2461,Stage clinique 4 ,TLB,02,semestre2,4.0,90.0,60.0,,,,,oui,False
2024/2025,TLB2471,Droit du travail,TLB,02,semestre2,1.0,15.0,10.0,ISMBEMIN,,,DROITCIVI,oui,False
2024/2025,TLB2472,Droit administratif,TLB,02,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,TLB2473,Droit civil,TLB,02,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,TLB2474,Français,TLB,02,semestre2,1.0,15.0,10.0,LEATANGANA,,,FRANCAIS2,oui,False
2024/2025,TLB3511,IEC 3 ,TLB,03,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB3512,Système d’information sanitaire,TLB,03,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB3513,Gestion sanitaire ,TLB,03,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB3521,Rédaction de mémoire ,TLB,03,semestre1,3.0,45.0,30.0,,,,,oui,False
2024/2025,TLB3531,Parasitologie clinique 2 ,TLB,03,semestre1,4.0,60.0,40.0,,,,,oui,False
2024/2025,TLB3532,Hématologie clinique 2 ,TLB,03,semestre1,3.0,45.0,30.0,,,,,oui,False
2024/2025,TLB3541,Bactériologie clinique 3 ,TLB,03,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB3542,Virologie,TLB,03,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,TLB3551,Chimie analytique – Laboratoire ,TLB,03,semestre1,2.0,30.0,25.0,,,,CHIMIANAL,oui,False
2024/2025,TLB3561,Stage de santé communautaire 2 ,TLB,03,semestre1,6.0,90.0,60.0,,,,,oui,False
2024/2025,TLB3571,Initiation à la recherche ,TLB,03,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB3572,Techniques de l’information et de la communication ,TLB,03,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,TLB3611,Microbiologie de l’environnement ,TLB,03,semestre2,3.0,45.0,30.0,,,,MICROENVF,oui,False
2024/2025,TLB3612,Microbiologie des aliments,TLB,03,semestre2,2.0,30.0,25.0,,,,MICROALIM,oui,False
2024/2025,TLB3621,Histopathologie ,TLB,03,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB3622,Cytologie humaine ,TLB,03,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB3631,Biochimie clinique 3,TLB,03,semestre2,2.0,30.0,25.0,,,,BIOCHICLI3,oui,False
2024/2025,TLB3632,Parasitologie clinique 3 ,TLB,03,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB3641,Biologie moléculaire ,TLB,03,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,TLB3651,Stage clinique 5 ,TLB,03,semestre2,6.0,90.0,60.0,,,,,oui,False
2024/2025,TLB3661,Stage clinique 6 ,TLB,03,semestre2,6.0,90.0,60.0,,,,,oui,False
2024/2025,TLB3671,Rédaction et présentation des mémoires d’initiations à la recherche ,TLB,03,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026, SFM126 ,Stage Clinique 1,SFM,01,semestre1,6.0,90.0,60.0,ZIKOM,,,STAGECLI1,oui,False
2025/2026,ACC1111,General Mathematics I,ACC,01,semestre1,3.0,45.0,30.0,FOWAFFO,,,GENEMATH1,oui,False
2025/2026,ACC1112,General Computing I,ACC,01,semestre1,2.0,30.0,20.0,HANGOMSI,,,GENECOMP1,oui,False
2025/2026,ACC1131,Daily Operations I,ACC,01,semestre1,5.0,75.0,50.0,ADMINISTRA,,,DAILYOPE1,oui,False
2025/2026,ACC1132,Specific Operations And End Of Year Adjustments,ACC,01,semestre1,2.0,30.0,20.0,ADMINISTRA,,,SPEOPEEN1,oui,False
2025/2026,ACC1141,Full Costing I,ACC,01,semestre1,2.0,30.0,20.0,ADMINISTRA,,,FULLCOST1,oui,False
2025/2026,ACC1142,Marginal Costing And The Break-Even Analysis I,ACC,01,semestre1,3.0,45.0,30.0,ADMINISTRA,,,MARCOSBR1,oui,False
2025/2026,ACC1151,Introduction To Taxation,ACC,01,semestre1,3.0,45.0,30.0,AUTCHENTE,,,INTROTAXA,oui,False
2025/2026,ACC1161,Introduction To Financial Analysis I,ACC,01,semestre1,2.0,30.0,20.0,ADMINISTRA,,,PROFINAN1,oui,False
2025/2026,ACC1162,Computer Assisted Accounting I,ACC,01,semestre1,2.0,30.0,20.0,ADMINISTRA,,,COMASSAC1,oui,False
2025/2026,ACC1171,French Expression,ACC,01,semestre1,1.0,15.0,12.0,KOWELVEDE,,,FRENCH,oui,False
2025/2026,ACC1172,General Economics,ACC,01,semestre1,2.0,30.0,20.0,YODIAPNADA,,,GENECONOM,oui,False
2025/2026,ACC1211,General Mathematics II,ACC,01,semestre2,3.0,45.0,30.0,ADMINISTRA,,,GENEMATH2,oui,False
2025/2026,ACC1212,General Computing II,ACC,01,semestre2,2.0,30.0,20.0,HANGOMSI,,,GENECOMP2,oui,False
2025/2026,ACC1221,Financial Mathematics II,ACC,01,semestre2,2.0,30.0,20.0,ADMINISTRA,,,FINAMATH2,oui,False
2025/2026,ACC1222,Statistics II,ACC,01,semestre2,2.0,30.0,20.0,RONGAHA,,,STATSTIC2,oui,False
2025/2026,ACC1231,Daily Operations II,ACC,01,semestre2,4.0,60.0,40.0,ADMINISTRA,,,DAILYOPE2,oui,False
2025/2026,ACC1232,Specific Operations And End Of Year Adjustments II,ACC,01,semestre2,3.0,45.0,30.0,ADMINISTRA,,,SPEOPEEN2,oui,False
2025/2026,ACC1241,Full Costing II,ACC,01,semestre2,2.0,30.0,20.0,ADMINISTRA,,,FULLCOST2,oui,False
2025/2026,ACC1242,Marginal Costing And The Break-Even Analysis II,ACC,01,semestre2,2.0,30.0,20.0,ADMINISTRA,,,MARCOSBR2,oui,False
2025/2026,ACC1252,Methodology For The Presentation Of End Of Internshit Report,ACC,01,semestre2,1.0,15.0,12.0,ADMINISTRA,,,METDRAINT,oui,False
2025/2026,ACC1253,Vat And Tit,ACC,01,semestre2,3.0,45.0,30.0,ADMINISTRA,,,VATANDTIT,oui,False
2025/2026,ACC1261,Introduction To Financial Analysis II,ACC,01,semestre2,2.0,30.0,20.0,ADMINISTRA,,,PROFINAN2,oui,False
2025/2026,ACC1262,Computer Assisted Accounting II,ACC,01,semestre2,2.0,30.0,20.0,ADMINISTRA,,,COMASSAC2,oui,False
2025/2026,ACC1271,English Expression,ACC,01,semestre2,1.0,15.0,12.0,NCMICHAEL,,,ENGLISH,oui,False
2025/2026,ACC1272,Economy And Organization Of Enterprises,ACC,01,semestre2,2.0,30.0,20.0,ADMINISTRA,,,ECOBUSORG,oui,False
2025/2026,AFI1111,General accounting I,AFI,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,AFI1112,General Computing I,AFI,01,semestre1,1.0,15.0,12.0,HANGOMSI,,,GENECOMP1,oui,False
2025/2026,AFI1113,Public Accounting I,AFI,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,AFI1114,General Mathematics I,AFI,01,semestre1,1.0,15.0,12.0,FOWAFFO,,,GENEMATH1,oui,False
2025/2026,AFI1121,Cost accounting and budgetary management i,AFI,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,AFI1122,Management of control I,AFI,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,AFI1131,History and Evolution of the DTC,AFI,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,AFI1132,Organization and operation of the DTC,AFI,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,AFI1141,The resources of the DTC and strategies for mobilizing I,AFI,01,semestre1,2.0,30.0,20.0,,,,,oui,False
